,node_id,ycoord,xcoord,street_count,ref,highway,geometry
1974,436875023,35.5670339,129.2336721,3,,,POINT (129.2336721 35.5670339)
1975,436877608,35.5448872,129.3110943,4,,,POINT (129.3110943 35.5448872)
1976,436877609,35.5454339,129.3131903,4,,,POINT (129.3131903 35.5454339)
1977,436877610,35.5457354,129.3143459,3,,,POINT (129.3143459 35.5457354)
1978,436877611,35.5464416,129.3170534,3,,,POINT (129.3170534 35.5464416)
1979,436878140,35.5670111,129.3407949,3,,traffic_signals,POINT (129.3407949 35.5670111)
1980,436878650,35.53164,129.29835,3,,,POINT (129.29835 35.53164)
1981,436878651,35.5316272,129.2980269,3,,,POINT (129.2980269 35.5316272)
1982,436878652,35.532074,129.2980546,3,,,POINT (129.2980546 35.532074)
1983,436878655,35.5320747,129.2934545,3,,,POINT (129.2934545 35.5320747)
1984,436879234,35.42288,129.35028,1,,,POINT (129.35028 35.42288)
1985,436879235,35.42289,129.33806,4,,,POINT (129.33806 35.42289)
1986,436879238,35.4229187,129.3283984,3,,,POINT (129.3283984 35.4229187)
1987,436879280,35.5040633,129.4177593,3,,,POINT (129.4177593 35.5040633)
1988,436879331,35.55684,129.32991,4,,,POINT (129.32991 35.55684)
1989,436879349,35.5553684,129.3217438,4,,traffic_signals,POINT (129.3217438 35.5553684)
1990,436879369,35.5569441,129.3343139,3,,traffic_signals,POINT (129.3343139 35.5569441)
1991,436880462,35.57872,129.31194,4,,,POINT (129.31194 35.57872)
1992,436880464,35.579629,129.3134252,3,,,POINT (129.3134252 35.579629)
1993,436880470,35.57814,129.31529,4,,,POINT (129.31529 35.57814)
1994,436881221,35.56381,129.12757,4,,,POINT (129.12757 35.56381)
1995,436881223,35.5649582,129.1251714,3,,,POINT (129.1251714 35.5649582)
1996,436881224,35.5651302,129.124812,4,,,POINT (129.124812 35.5651302)
1997,436881238,35.564979,129.1225203,3,,,POINT (129.1225203 35.564979)
1998,436881239,35.5650343,129.1224673,3,,,POINT (129.1224673 35.5650343)
1999,436881243,35.5652111,129.1211102,3,,,POINT (129.1211102 35.5652111)
2000,436881251,35.5670033,129.1177534,4,,,POINT (129.1177534 35.5670033)
2001,436881262,35.5690081,129.1134975,3,,,POINT (129.1134975 35.5690081)
2002,436881356,35.6307034,129.3511651,3,,,POINT (129.3511651 35.6307034)
2003,436881395,35.6226223,129.3552559,4,,,POINT (129.3552559 35.6226223)
2004,436882231,35.6353,129.15825,3,,,POINT (129.15825 35.6353)
2005,436882244,35.4832373,129.4159262,3,,,POINT (129.4159262 35.4832373)
2006,436882247,35.48612,129.40965,3,,,POINT (129.40965 35.48612)
2007,436882266,35.5921289,129.3629307,3,,,POINT (129.3629307 35.5921289)
2008,436882288,35.5824958,129.3685856,4,,,POINT (129.3685856 35.5824958)
2009,436882292,35.584657,129.3700991,4,,,POINT (129.3700991 35.584657)
2010,436882293,35.5854716,129.3700885,4,,traffic_signals,POINT (129.3700885 35.5854716)
2011,436882297,35.5879108,129.3696895,4,,,POINT (129.3696895 35.5879108)
2012,436882299,35.5882725,129.3684465,4,,traffic_signals,POINT (129.3684465 35.5882725)
2013,436882300,35.5882699,129.367677,4,,traffic_signals,POINT (129.367677 35.5882699)
2014,436882318,35.5882663,129.3660476,4,,traffic_signals,POINT (129.3660476 35.5882663)
2015,436882387,35.4790599,129.4135666,4,,,POINT (129.4135666 35.4790599)
2016,436882392,35.4767622,129.4132682,3,,,POINT (129.4132682 35.4767622)
2017,436882505,35.552608,129.3406725,4,,traffic_signals,POINT (129.3406725 35.552608)
2018,436882509,35.55759,129.34137,4,,,POINT (129.34137 35.55759)
2019,436882515,35.5641679,129.3359941,4,,,POINT (129.3359941 35.5641679)
2020,436882517,35.56919,129.33156,4,,,POINT (129.33156 35.56919)
2021,436882554,35.5446828,129.3397483,4,,,POINT (129.3397483 35.5446828)
2022,436882584,35.5668354,129.3674973,4,,,POINT (129.3674973 35.5668354)
2023,436882595,35.7094341,129.1957254,3,,,POINT (129.1957254 35.7094341)
2024,437093996,35.5506298,129.0148296,3,,,POINT (129.0148296 35.5506298)
2025,437094051,35.5677165,129.0232263,3,,,POINT (129.0232263 35.5677165)
2026,437094053,35.5681871,129.0233606,3,,,POINT (129.0233606 35.5681871)
2027,437094109,35.57922,129.02808,3,,,POINT (129.02808 35.57922)
2028,437096051,35.63406,129.04893,3,,,POINT (129.04893 35.63406)
2029,437267382,35.6162825,129.0671462,3,,,POINT (129.0671462 35.6162825)
2030,437301666,35.5246023,129.3999736,3,,,POINT (129.3999736 35.5246023)
2031,437301669,35.5253181,129.401646,3,,,POINT (129.401646 35.5253181)
2032,437301710,35.5393,129.42147,3,,,POINT (129.42147 35.5393)
2033,437303164,35.51808,129.1698,3,,,POINT (129.1698 35.51808)
2034,437303235,35.519891,129.1805443,3,,,POINT (129.1805443 35.519891)
2035,437303278,35.51237,129.18601,3,,,POINT (129.18601 35.51237)
2036,437303501,35.4844302,129.2170716,4,,,POINT (129.2170716 35.4844302)
2037,437304654,35.5004832,129.1270971,3,,,POINT (129.1270971 35.5004832)
2038,437304661,35.5018579,129.1284856,3,,,POINT (129.1284856 35.5018579)
2039,437304670,35.5027543,129.1300252,3,,,POINT (129.1300252 35.5027543)
2040,437304679,35.5036402,129.1317827,3,,,POINT (129.1317827 35.5036402)
2041,437304720,35.487424,129.2921018,4,,,POINT (129.2921018 35.487424)
2042,437304730,35.4872431,129.2836888,3,,,POINT (129.2836888 35.4872431)
2043,437304737,35.49067,129.27821,3,,,POINT (129.27821 35.49067)
2044,437304766,35.4950319,129.2635782,3,,,POINT (129.2635782 35.4950319)
2045,437304787,35.4965522,129.255546,3,,,POINT (129.255546 35.4965522)
2046,437304806,35.4967,129.25345,3,,,POINT (129.25345 35.4967)
2047,437304876,35.49844,129.23905,3,,,POINT (129.23905 35.49844)
2048,437305962,35.5604021,129.372149,3,,traffic_signals,POINT (129.372149 35.5604021)
2049,437306621,35.527777,129.3972998,3,,,POINT (129.3972998 35.527777)
2050,437306624,35.5281568,129.3968085,3,,,POINT (129.3968085 35.5281568)
2051,437306625,35.5286898,129.3960986,3,,,POINT (129.3960986 35.5286898)
2052,437306628,35.53041,129.39373,3,,,POINT (129.39373 35.53041)
2053,437306645,35.5393487,129.3866442,3,,,POINT (129.3866442 35.5393487)
2054,437307964,35.55428,129.4568,3,,,POINT (129.4568 35.55428)
2055,437308004,35.5646363,129.4558417,3,,,POINT (129.4558417 35.5646363)
2056,437308188,35.54953,129.43411,3,,,POINT (129.43411 35.54953)
2057,437308270,35.552376,129.4514895,3,,,POINT (129.4514895 35.552376)
2058,437309905,35.54219,129.42702,5,,,POINT (129.42702 35.54219)
2059,437309921,35.54377,129.43097,3,,,POINT (129.43097 35.54377)
2060,437309993,35.58509,129.45596,3,,,POINT (129.45596 35.58509)
2061,437310195,35.60963,129.45638,3,,,POINT (129.45638 35.60963)
2062,437312759,35.57466,129.36348,3,,,POINT (129.36348 35.57466)
2063,566962085,35.5009512,129.0943401,3,,,POINT (129.0943401 35.5009512)
2064,566962086,35.5008847,129.0942165,3,,,POINT (129.0942165 35.5008847)
2065,566962137,35.4994405,129.0955154,3,,,POINT (129.0955154 35.4994405)
2066,566962205,35.5034104,129.0930354,3,,,POINT (129.0930354 35.5034104)
2067,566962234,35.5040757,129.0932483,3,,,POINT (129.0932483 35.5040757)
2068,566962260,35.5056938,129.0937155,3,,,POINT (129.0937155 35.5056938)
2069,566962302,35.5045913,129.0953715,3,,,POINT (129.0953715 35.5045913)
2070,566962309,35.5050244,129.0954003,3,,,POINT (129.0954003 35.5050244)
2071,566962330,35.5091035,129.0947277,3,,,POINT (129.0947277 35.5091035)
2072,566962335,35.55721,129.1257436,3,,,POINT (129.1257436 35.55721)
2073,671870708,35.6749395,129.17759,4,,,POINT (129.17759 35.6749395)
2074,671885628,35.5060416,129.0793893,4,,,POINT (129.0793893 35.5060416)
2075,671885630,35.5074801,129.0814786,4,,,POINT (129.0814786 35.5074801)
2076,671885631,35.5110615,129.0839371,4,,,POINT (129.0839371 35.5110615)
2077,675547250,35.4767098,129.2828095,3,5,motorway_junction,POINT (129.2828095 35.4767098)
2078,675551676,35.4798436,129.2847405,3,,,POINT (129.2847405 35.4798436)
2079,675551687,35.4784668,129.2820358,3,5,motorway_junction,POINT (129.2820358 35.4784668)
2080,675551718,35.4799352,129.2842169,3,,,POINT (129.2842169 35.4799352)
2081,675619283,35.573928,129.3109312,4,,,POINT (129.3109312 35.573928)
2082,675619321,35.5533733,129.2633299,4,,,POINT (129.2633299 35.5533733)
2083,790709174,35.5629002,129.2276518,4,,,POINT (129.2276518 35.5629002)
2084,790734771,35.630706,129.3439813,3,,,POINT (129.3439813 35.630706)
2085,790734791,35.6281975,129.3526507,4,,,POINT (129.3526507 35.6281975)
2086,790734801,35.5544402,129.3646524,1,,,POINT (129.3646524 35.5544402)
2087,790734842,35.6288205,129.3434665,3,,,POINT (129.3434665 35.6288205)
2088,790833757,35.5425787,129.3508023,4,,,POINT (129.3508023 35.5425787)
2089,790833764,35.5333393,129.2907429,4,,,POINT (129.2907429 35.5333393)
2090,790833780,35.5489157,129.307699,3,,,POINT (129.307699 35.5489157)
2091,790833799,35.550379,129.2639952,3,,,POINT (129.2639952 35.550379)
2092,790833826,35.5504229,129.2637588,3,,,POINT (129.2637588 35.5504229)
2093,790833876,35.5436365,129.3066227,3,,,POINT (129.3066227 35.5436365)
2094,790833891,35.5368259,129.3380899,4,,,POINT (129.3380899 35.5368259)
2095,790833911,35.5500439,129.2642248,4,,,POINT (129.2642248 35.5500439)
2096,790833930,35.515447,129.3584645,4,,,POINT (129.3584645 35.515447)
2097,790833936,35.5760367,129.3224151,4,,,POINT (129.3224151 35.5760367)
2098,790833958,35.5768809,129.3095081,4,,,POINT (129.3095081 35.5768809)
2099,790833974,35.5787795,129.3220607,4,,,POINT (129.3220607 35.5787795)
2100,790833988,35.5409235,129.3515975,4,,,POINT (129.3515975 35.5409235)
2101,790833997,35.5488199,129.3077,3,,,POINT (129.3077 35.5488199)
2102,790834016,35.5212337,129.3125284,3,,,POINT (129.3125284 35.5212337)
2103,790834038,35.5781874,129.3184725,4,,,POINT (129.3184725 35.5781874)
2104,790834040,35.5432605,129.3419924,4,,,POINT (129.3419924 35.5432605)
2105,790834049,35.5745476,129.3207006,3,,,POINT (129.3207006 35.5745476)
2106,790834079,35.5332007,129.3170513,4,,,POINT (129.3170513 35.5332007)
2107,790834082,35.5489053,129.308466,3,,,POINT (129.308466 35.5489053)
2108,790834085,35.5491822,129.3081327,3,,,POINT (129.3081327 35.5491822)
2109,790834105,35.5497537,129.2635359,4,,,POINT (129.2635359 35.5497537)
2110,790834107,35.542161,129.3386871,4,,,POINT (129.3386871 35.542161)
2111,790834114,35.5318332,129.3077038,3,,,POINT (129.3077038 35.5318332)
2112,790834116,35.5742245,129.3182185,4,,,POINT (129.3182185 35.5742245)
2113,811068664,35.5151237,129.4329116,3,,,POINT (129.4329116 35.5151237)
2114,811068686,35.505399,129.4315746,3,,,POINT (129.4315746 35.505399)
2115,811069672,35.5198832,129.4310346,3,,,POINT (129.4310346 35.5198832)
2116,811070951,35.5197123,129.430979,3,,,POINT (129.430979 35.5197123)
2117,811070961,35.5195077,129.4308934,3,,,POINT (129.4308934 35.5195077)
2118,811077713,35.5200309,129.4304944,3,,,POINT (129.4304944 35.5200309)
2119,811085004,35.5200029,129.4305955,3,,,POINT (129.4305955 35.5200029)
2120,811085354,35.5211231,129.431325,3,,,POINT (129.431325 35.5211231)
2121,811086333,35.5049228,129.4409462,3,,,POINT (129.4409462 35.5049228)
2122,811088194,35.5157743,129.43804,3,,,POINT (129.43804 35.5157743)
2123,811088208,35.5157958,129.4423375,3,,,POINT (129.4423375 35.5157958)
2124,811088211,35.5161455,129.4423261,3,,,POINT (129.4423261 35.5161455)
2125,811088251,35.5155167,129.4463816,3,,,POINT (129.4463816 35.5155167)
2126,811091705,35.5195293,129.4380561,3,,,POINT (129.4380561 35.5195293)
2127,811093186,35.5290034,129.4400624,3,,,POINT (129.4400624 35.5290034)
2128,811093263,35.532688,129.4510058,1,,,POINT (129.4510058 35.532688)
2129,816417232,35.5105484,129.0866944,4,,,POINT (129.0866944 35.5105484)
2130,816417234,35.5353546,129.2565021,4,,,POINT (129.2565021 35.5353546)
2131,816417236,35.5420246,129.3402118,4,,,POINT (129.3402118 35.5420246)
2132,816417238,35.4105382,129.3422111,4,,,POINT (129.3422111 35.4105382)
2133,816417258,35.5626516,129.3580563,4,,,POINT (129.3580563 35.5626516)
2134,816417309,35.5063304,129.0811572,4,,,POINT (129.0811572 35.5063304)
2135,816417310,35.4857278,129.2921565,4,,,POINT (129.2921565 35.4857278)
2136,816417312,35.4931319,129.2945117,3,,,POINT (129.2945117 35.4931319)
2137,816417317,35.5079243,129.0791429,4,,,POINT (129.0791429 35.5079243)
2138,816417321,35.493961,129.3140056,3,,,POINT (129.3140056 35.493961)
2139,816417342,35.5069557,129.0842358,4,,,POINT (129.0842358 35.5069557)
2140,816417344,35.5607324,129.3526936,3,,,POINT (129.3526936 35.5607324)
2141,816417348,35.5171859,129.2480992,3,,,POINT (129.2480992 35.5171859)
2142,816417356,35.5316173,129.2684163,3,,,POINT (129.2684163 35.5316173)
2143,816417372,35.5375458,129.2558272,3,,,POINT (129.2558272 35.5375458)
2144,816417386,35.4936998,129.2939492,3,,,POINT (129.2939492 35.4936998)
2145,816417390,35.4928446,129.2951654,3,,,POINT (129.2951654 35.4928446)
2146,816417411,35.4889236,129.2926015,4,,,POINT (129.2926015 35.4889236)
2147,816417418,35.4926983,129.2951,3,,,POINT (129.2951 35.4926983)
2148,816417423,35.4937927,129.2933688,3,,,POINT (129.2933688 35.4937927)
2149,816417427,35.5170776,129.2481529,3,,,POINT (129.2481529 35.5170776)
2150,816417428,35.4933577,129.2940152,3,,,POINT (129.2940152 35.4933577)
2151,820041433,35.6302324,129.3558094,4,,,POINT (129.3558094 35.6302324)
2152,820041443,35.6328801,129.3448911,3,,,POINT (129.3448911 35.6328801)
2153,832585162,35.5210796,129.4314372,3,,,POINT (129.4314372 35.5210796)
2154,832585762,35.5219058,129.4310907,1,,,POINT (129.4310907 35.5219058)
2155,1458201899,35.6731177,129.1335138,3,,,POINT (129.1335138 35.6731177)
2156,1458201968,35.6497294,129.1564964,1,,,POINT (129.1564964 35.6497294)
2157,1458202654,35.6783986,129.1222175,3,,,POINT (129.1222175 35.6783986)
2158,1458202671,35.6664298,129.1241728,3,,,POINT (129.1241728 35.6664298)
2159,1463895183,35.672864,129.1817951,1,,,POINT (129.1817951 35.672864)
2160,1463895215,35.6734043,129.1831684,3,,,POINT (129.1831684 35.6734043)
2161,1463895745,35.6734793,129.2012572,1,,,POINT (129.2012572 35.6734793)
2162,1475982748,35.5800835,129.0282873,3,,,POINT (129.0282873 35.5800835)
2163,1475990776,35.5520932,129.0402197,3,,,POINT (129.0402197 35.5520932)
2164,1475994891,35.5430208,129.0481936,3,,,POINT (129.0481936 35.5430208)
2165,1475994920,35.5502524,129.0447819,3,,,POINT (129.0447819 35.5502524)
2166,1475994973,35.5475018,129.0453056,3,,,POINT (129.0453056 35.5475018)
2167,1475995015,35.5401189,129.0487571,3,,,POINT (129.0487571 35.5401189)
2168,1475998169,35.5390408,129.054394,3,,,POINT (129.054394 35.5390408)
2169,1476001619,35.5232826,129.0525058,3,,,POINT (129.0525058 35.5232826)
2170,1476001663,35.5265957,129.0590868,3,,,POINT (129.0590868 35.5265957)
2171,1476004485,35.5240962,129.081899,3,,,POINT (129.081899 35.5240962)
2172,1476004496,35.5259844,129.0624235,3,,,POINT (129.0624235 35.5259844)
2173,1476018732,35.5422278,129.0714767,3,,,POINT (129.0714767 35.5422278)
2174,1476021646,35.5481552,129.0474763,4,,,POINT (129.0474763 35.5481552)
2175,1476021659,35.5490819,129.0484867,3,,,POINT (129.0484867 35.5490819)
2176,1476021667,35.5497876,129.049504,3,,,POINT (129.049504 35.5497876)
2177,1476021682,35.547081,129.0461947,4,,,POINT (129.0461947 35.547081)
2178,1476021698,35.5476873,129.0468695,3,,,POINT (129.0468695 35.5476873)
2179,1476021724,35.5533653,129.0586921,3,,,POINT (129.0586921 35.5533653)
2180,1476366660,35.5428959,129.0225319,3,,,POINT (129.0225319 35.5428959)
2181,1476366743,35.5408215,129.038247,3,,,POINT (129.038247 35.5408215)
2182,1476366756,35.5381669,129.0250282,3,,,POINT (129.0250282 35.5381669)
2183,1476370647,35.5312092,129.0450383,3,,,POINT (129.0450383 35.5312092)
2184,1476370726,35.5276643,129.0262049,3,,,POINT (129.0262049 35.5276643)
2185,1477877693,35.5519138,129.077873,3,,,POINT (129.077873 35.5519138)
2186,1477878161,35.5477025,129.0466172,1,,,POINT (129.0466172 35.5477025)
2187,1572998502,35.558251,129.3480782,3,,,POINT (129.3480782 35.558251)
2188,1572998503,35.5583593,129.3482366,3,,,POINT (129.3482366 35.5583593)
2189,1572998504,35.5584657,129.3483747,3,,,POINT (129.3483747 35.5584657)
2190,1572998505,35.5584799,129.3454073,4,,,POINT (129.3454073 35.5584799)
2191,1572998521,35.5634298,129.3514232,3,,,POINT (129.3514232 35.5634298)
2192,1572998522,35.563438,129.352321,3,,,POINT (129.352321 35.563438)
2193,1572998525,35.5642334,129.3505078,3,,,POINT (129.3505078 35.5642334)
2194,1572998526,35.564231,129.3512135,3,,,POINT (129.3512135 35.564231)
2195,1572998527,35.5642303,129.351417,3,,,POINT (129.351417 35.5642303)
2196,1572998528,35.56424,129.3518154,3,,,POINT (129.3518154 35.56424)
2197,1572998530,35.5652207,129.3512102,4,,,POINT (129.3512102 35.5652207)
2198,1572998532,35.5668125,129.3477349,3,,,POINT (129.3477349 35.5668125)
2199,1572998533,35.5669078,129.3502536,4,,,POINT (129.3502536 35.5669078)
2200,1572998534,35.5669247,129.3507152,3,,,POINT (129.3507152 35.5669247)
2201,1572998535,35.5669279,129.3480865,3,,,POINT (129.3480865 35.5669279)
2202,1572998537,35.5680099,129.3505692,3,,,POINT (129.3505692 35.5680099)
2203,1572998541,35.5688546,129.3477545,3,,,POINT (129.3477545 35.5688546)
2204,1572998544,35.5704588,129.3569731,4,,,POINT (129.3569731 35.5704588)
2205,1572998547,35.5731295,129.3568394,4,,,POINT (129.3568394 35.5731295)
2206,1572998551,35.5752907,129.3567312,4,,,POINT (129.3567312 35.5752907)
2207,1572998552,35.5753731,129.3586654,3,,,POINT (129.3586654 35.5753731)
2208,1572998555,35.5754543,129.3605714,3,,,POINT (129.3605714 35.5754543)
2209,1572998560,35.5776264,129.3566094,4,,,POINT (129.3566094 35.5776264)
2210,1572998562,35.5783126,129.3534693,3,,,POINT (129.3534693 35.5783126)
2211,1572998563,35.5806643,129.3564002,4,,,POINT (129.3564002 35.5806643)
2212,1572998595,35.5881838,129.3587837,4,,traffic_signals,POINT (129.3587837 35.5881838)
2213,1573014919,35.5202442,129.3316258,3,,,POINT (129.3316258 35.5202442)
2214,1573014924,35.5205234,129.3335783,4,,,POINT (129.3335783 35.5205234)
2215,1573014928,35.5211596,129.3322657,5,,,POINT (129.3322657 35.5211596)
2216,1573014930,35.5211447,129.3302489,3,,,POINT (129.3302489 35.5211447)
2217,1573014938,35.5212427,129.3303252,3,,,POINT (129.3303252 35.5212427)
2218,1573014940,35.5216101,129.3343808,4,,,POINT (129.3343808 35.5216101)
2219,1573014953,35.5222737,129.3330738,3,,,POINT (129.3330738 35.5222737)
2220,1573014962,35.5227165,129.3327376,5,,,POINT (129.3327376 35.5227165)
2221,1573014963,35.5228119,129.3295298,4,,,POINT (129.3295298 35.5228119)
2222,1573014965,35.5235233,129.3294574,3,,,POINT (129.3294574 35.5235233)
2223,1573014971,35.5243711,129.33057,4,,,POINT (129.33057 35.5243711)
2224,1573014973,35.5244087,129.3292995,4,,,POINT (129.3292995 35.5244087)
2225,1573014975,35.5244533,129.3285443,3,,,POINT (129.3285443 35.5244533)
2226,1573014977,35.5245072,129.3276363,4,,,POINT (129.3276363 35.5245072)
2227,1573014979,35.5250664,129.3292323,4,,,POINT (129.3292323 35.5250664)
2228,1573014980,35.525156,129.3276953,3,,,POINT (129.3276953 35.525156)
2229,1573014988,35.5260532,129.3289524,3,,,POINT (129.3289524 35.5260532)
2230,1573014989,35.5260941,129.327739,4,,,POINT (129.327739 35.5260941)
2231,1573014992,35.5277252,129.3282975,3,,,POINT (129.3282975 35.5277252)
2232,1573018245,35.5333575,129.3403892,3,,,POINT (129.3403892 35.5333575)
2233,1573018247,35.5334767,129.3389097,3,,,POINT (129.3389097 35.5334767)
2234,1573018251,35.5339965,129.3401937,3,,,POINT (129.3401937 35.5339965)
2235,1573018253,35.5340336,129.3389642,4,,,POINT (129.3389642 35.5340336)
2236,1573018257,35.5352338,129.3365603,4,,,POINT (129.3365603 35.5352338)
2237,1573018258,35.5355752,129.3384848,4,,,POINT (129.3384848 35.5355752)
2238,1573018260,35.535777,129.3396222,3,,,POINT (129.3396222 35.535777)
2239,1573018262,35.5359205,129.3404314,3,,,POINT (129.3404314 35.5359205)
2240,1573044035,35.5948799,129.3570799,3,,,POINT (129.3570799 35.5948799)
2241,1573044070,35.6065486,129.3530427,3,,traffic_signals,POINT (129.3530427 35.6065486)
2242,1573044165,35.6543224,129.3429927,3,,traffic_signals,POINT (129.3429927 35.6543224)
2243,1573075827,35.4366082,129.3285486,3,,,POINT (129.3285486 35.4366082)
2244,1573094758,35.5498573,129.2469273,3,7,motorway_junction,POINT (129.2469273 35.5498573)
2245,1573094761,35.5506694,129.2470035,3,,,POINT (129.2470035 35.5506694)
2246,1573094844,35.5561208,129.2511868,2,,,POINT (129.2511868 35.5561208)
2247,1573094847,35.5552906,129.2475064,3,,,POINT (129.2475064 35.5552906)
2248,1573094859,35.5566987,129.2451445,3,,,POINT (129.2451445 35.5566987)
2249,1573094935,35.5590665,129.2398511,3,,,POINT (129.2398511 35.5590665)
2250,1573094951,35.5601169,129.245025,3,2,motorway_junction,POINT (129.245025 35.5601169)
2251,1573095041,35.5644525,129.2351186,3,,,POINT (129.2351186 35.5644525)
2252,1573095042,35.5650835,129.2341333,3,2,motorway_junction,POINT (129.2341333 35.5650835)
2253,1651237857,35.5613675,129.2699398,3,,,POINT (129.2699398 35.5613675)
2254,1651237864,35.5570077,129.2746558,3,,,POINT (129.2746558 35.5570077)
2255,1651237865,35.5574006,129.27413,3,,,POINT (129.27413 35.5574006)
2256,1651237868,35.5581216,129.275385,4,,,POINT (129.275385 35.5581216)
2257,1651237873,35.55681,129.2749207,3,,,POINT (129.2749207 35.55681)
2258,1651237874,35.5577985,129.2735973,3,,,POINT (129.2735973 35.5577985)
2259,1651237877,35.5576577,129.2753792,3,,,POINT (129.2753792 35.5576577)
2260,1651237879,35.5562591,129.2752649,4,,,POINT (129.2752649 35.5562591)
2261,1651237881,35.5582589,129.2745814,3,,,POINT (129.2745814 35.5582589)
2262,1651237882,35.557202,129.2743962,4,,,POINT (129.2743962 35.557202)
2263,1651237883,35.5574489,129.2756536,3,,,POINT (129.2756536 35.5574489)
2264,1651237885,35.5576031,129.2738588,3,,,POINT (129.2738588 35.5576031)
2265,1651237888,35.5566234,129.2751703,3,,,POINT (129.2751703 35.5566234)
2266,1651237891,35.5611887,129.2696851,3,,,POINT (129.2696851 35.5611887)
2267,1651237892,35.5580516,129.2748579,3,,,POINT (129.2748579 35.5580516)
2268,1651237895,35.5578606,129.2751042,4,,,POINT (129.2751042 35.5578606)
2269,1651237896,35.558018,129.2733035,4,,,POINT (129.2733035 35.558018)
2270,1651248501,35.5582833,129.2735921,3,,,POINT (129.2735921 35.5582833)
2271,1651248504,35.560706,129.2708714,3,,,POINT (129.2708714 35.560706)
2272,1651248507,35.5586971,129.2730512,4,,,POINT (129.2730512 35.5586971)
2273,1651248511,35.5564034,129.2754638,3,,,POINT (129.2754638 35.5564034)
2274,1651248514,35.5586566,129.2720218,3,,,POINT (129.2720218 35.5586566)
2275,1651248515,35.5570447,129.2741919,4,,,POINT (129.2741919 35.5570447)
2276,1651248518,35.5592658,129.2736449,3,,,POINT (129.2736449 35.5592658)
2277,1651248521,35.5582636,129.2725633,3,,,POINT (129.2725633 35.5582636)
2278,1651248522,35.5591026,129.272521,3,,,POINT (129.272521 35.5591026)
2279,1651248525,35.5601837,129.2717191,3,,,POINT (129.2717191 35.5601837)
2280,1651248528,35.5584219,129.2727629,4,,,POINT (129.2727629 35.5584219)
2281,1651248533,35.5588265,129.272233,4,,,POINT (129.272233 35.5588265)
2282,1651248534,35.5595887,129.273028,3,,,POINT (129.273028 35.5595887)
2283,1656931983,35.5883121,129.3602653,6,,traffic_signals,POINT (129.3602653 35.5883121)
2284,1656940392,35.575706,129.3630807,4,,traffic_signals,POINT (129.3630807 35.575706)
2285,1656943358,35.5785457,129.3604299,3,,,POINT (129.3604299 35.5785457)
2286,1656943362,35.5931606,129.3696444,4,,traffic_signals,POINT (129.3696444 35.5931606)
2287,1656943363,35.5944952,129.3658772,4,,traffic_signals,POINT (129.3658772 35.5944952)
2288,1656960086,35.5911365,129.3685876,3,,traffic_signals,POINT (129.3685876 35.5911365)
2289,1656960087,35.5932024,129.3626751,3,,,POINT (129.3626751 35.5932024)
2290,1656960096,35.5924826,129.3638902,3,,,POINT (129.3638902 35.5924826)
2291,1656960099,35.59368,129.3606529,3,,,POINT (129.3606529 35.59368)
2292,1656960101,35.5865423,129.3686815,3,,,POINT (129.3686815 35.5865423)
2293,1656960104,35.5865592,129.3715394,3,,,POINT (129.3715394 35.5865592)
2294,1656960105,35.5840966,129.3687301,5,,,POINT (129.3687301 35.5840966)
2295,1656960106,35.5891259,129.3718655,3,,,POINT (129.3718655 35.5891259)
2296,1656960107,35.5854347,129.3716403,3,,,POINT (129.3716403 35.5854347)
2297,1656960114,35.5846578,129.3716834,3,,,POINT (129.3716834 35.5846578)
2298,1656960118,35.5902076,129.370349,3,,,POINT (129.370349 35.5902076)
2299,1656960119,35.5887863,129.3718618,3,,,POINT (129.3718618 35.5887863)
2300,1656960121,35.5906542,129.3684098,3,,,POINT (129.3684098 35.5906542)
2301,1656960126,35.5894947,129.3684167,3,,,POINT (129.3684167 35.5894947)
2302,1656960127,35.5833942,129.3702979,3,,,POINT (129.3702979 35.5833942)
2303,1656960128,35.5918987,129.3656574,3,,,POINT (129.3656574 35.5918987)
2304,1656960132,35.5846643,129.3687776,4,,,POINT (129.3687776 35.5846643)
2305,1656960136,35.5956057,129.3664545,3,,,POINT (129.3664545 35.5956057)
2306,1656960144,35.5889996,129.3683899,3,,,POINT (129.3683899 35.5889996)
2307,1656960145,35.5850506,129.3716796,3,,,POINT (129.3716796 35.5850506)
2308,1656960148,35.58433,129.3717233,4,,,POINT (129.3717233 35.58433)
2309,1656960151,35.5835355,129.3711118,3,,,POINT (129.3711118 35.5835355)
2310,1656960153,35.5881055,129.3717544,3,,,POINT (129.3717544 35.5881055)
2311,1656960155,35.5873344,129.3716633,3,,,POINT (129.3716633 35.5873344)
2312,1656960157,35.5894932,129.3718851,3,,,POINT (129.3718851 35.5894932)
2313,1656960158,35.5884547,129.3718122,3,,,POINT (129.3718122 35.5884547)
2314,1656960160,35.5857798,129.371589,3,,,POINT (129.371589 35.5857798)
2315,1656960162,35.5898551,129.3719124,3,,,POINT (129.3719124 35.5898551)
2316,1656960164,35.5877322,129.3716898,3,,,POINT (129.3716898 35.5877322)
2317,1656960176,35.5854866,129.3686377,4,,,POINT (129.3686377 35.5854866)
2318,1656960179,35.5922296,129.3647512,3,,traffic_signals,POINT (129.3647512 35.5922296)
2319,1656960187,35.5875912,129.3694103,4,,,POINT (129.3694103 35.5875912)
2320,1656960192,35.5912737,129.3651449,3,,,POINT (129.3651449 35.5912737)
